,Away team,Home team,Year,week,Awayscore,Homescore,Nethomepoints,Spread,Aappg,Aappga,Happg,Happga,DAappg,DAappga,DHappg,DHappga,OsbournM,WuM
2021,5,11,1999,14,33,31,-2,-8,23.5,23.58333333,20.58333333,19.25,23.20884954,23.36922071,22.23699711,20.70474945,3.146329536,5.15102156
2022,9,13,1999,14,24,27,3,-9,19.25,20.16666667,25.58333333,10.91666667,22.30534876,21.10425217,24.81956704,16.6779598,8.889265467,11.555333
2023,10,28,1999,14,16,23,7,-4,22.66666667,19.25,16.5,13.16666667,22.49972241,21.02879544,19.21444876,17.55719941,2.605651569,3.176823752
2024,15,20,1999,14,20,28,8,3,21.08333333,20,16.75,19,21.76665578,20.77996789,20.22062535,20.28972298,1.425416386,1.734027934
2025,16,14,1999,14,28,31,3,-1,24.08333333,20.83333333,22.66666667,17.58333333,25.40302618,21.36334368,22.67888593,20.12018218,3.6724052,2.085103375
2026,17,12,1999,14,15,20,5,-7,20.41666667,18.66666667,28.66666667,19.83333333,21.54061793,20.47049246,25.79673936,21.68046761,6.22989023,7.06206221
2027,19,4,1999,14,19,17,-2,-8,19.58333333,20.83333333,19,14.41666667,20.66085887,21.43474365,21.30770377,18.38557852,4.820048916,7.105244458
2028,21,29,1999,14,14,21,7,-3,22.5,20.58333333,21.08333333,20.25,22.25551782,21.56894768,21.84344015,21.20597896,2.53321459,3.085301252
2029,22,8,1999,14,10,20,10,-8.5,15.38461538,22.84615385,21.75,16.25,14.29544389,22.58667086,22.64109495,18.97587639,7.461451645,15.59956283
2030,24,25,1999,14,19,16,-3,-9.5,17.16666667,21.83333333,21.66666667,17.5,18.95418563,22.11172693,22.51899266,19.78777858,6.050785837,9.412577786
2031,27,18,1999,14,30,14,-16,10.5,33.33333333,14,16.16666667,25.33333333,28.12125323,18.42617508,18.95639269,23.94017636,-7.203636824,-12.86679732
2032,1,7,2000,14,13,24,11,-4,14.75,28.5,11.16666667,23.41666667,17.6740922,25.63633388,16.0496221,23.54473617,2.079155349,1.901821348
2033,8,28,2000,14,7,27,20,-10,20.16666667,22.75,24.41666667,16.41666667,21.53263809,22.20366058,23.14426136,18.83880706,6.812199988,8.865786118
2034,9,18,2000,14,38,23,-15,-1.5,30.91666667,24.41666667,21.33333333,17.25,27.05444971,23.26056607,21.38218219,20.3448901,1.730756086,0.588530787
2035,10,16,2000,14,17,24,7,-9,20.58333333,18.91666667,25.5,20.83333333,21.50327983,20.56147293,24.83397029,21.57754358,4.493501492,6.098217134
2036,11,6,2000,14,28,6,-22,2,20.75,21.83333333,13.58333333,22.75,21.89252155,22.10623462,17.26999435,22.5606604,-0.664261763,-3.337098334
2037,12,20,2000,14,17,27,10,-2,26.41666667,21.33333333,21.66666667,19.08333333,25.53722577,21.81442758,21.9729705,20.56720353,1.993917771,1.024196701
2038,14,17,2000,14,24,30,6,1,23.58333333,22.83333333,16,21.08333333,23.71487366,22.49761804,18.81456727,21.42137033,0.241955716,-1.436894948
2039,15,4,2000,14,33,6,-27,-3,19.75,13.33333333,19.75,19.75,21.08422697,17.86500679,21.03303739,20.4583106,1.093432247,0.120837089
2040,19,30,2000,14,9,7,-2,-6,20.33333333,15.91666667,19.83333333,16.75,21.17109934,19.26649197,22.12774165,19.78396011,2.708221564,3.699934625
2041,21,23,2000,14,20,21,1,3,29.33333333,19.58333333,19.33333333,15.08333333,26.84181046,20.92491823,20.78085298,18.64467003,0.844236953,-0.486885759
2042,25,2,2000,14,30,10,-20,-1,18,24.83333333,15.84615385,26.69230769,20.23492971,23.35727715,18.4347983,24.75511954,0.764411558,-1.442271497
2043,26,24,2000,14,45,17,-28,2.5,24.16666667,28,17.16666667,25.58333333,23.22159749,25.77841893,19.19307032,23.82794155,0.388863547,0.242147189
2044,27,5,2000,14,3,16,13,7.5,36.33333333,30.58333333,20.08333333,18.16666667,31.80881321,25.90019704,22.07600031,20.50822371,0.618001002,-0.579057451
2045,29,22,2000,14,15,13,-2,3,20.08333333,14.58333333,22.07692308,15.30769231,21.82858402,18.41877065,19.94498635,20.23213059,3.923571357,-1.132682129
2046,31,13,2000,14,0,48,48,-14.5,10.53846154,24,19.66666667,22.66666667,14.59982722,25.10197201,21.63612078,21.83830315,6.345426105,13.39760671
2047,1,19,2001,14,13,17,4,-5.5,18.16666667,24.08333333,17,18.83333333,19.23352124,23.78185846,19.60579865,20.09725401,3.794914253,6.880938109
2048,2,12,2001,14,27,41,14,-4,17,21.16666667,24.83333333,31.5,18.95739734,22.17118911,24.72737478,26.81597644,2.337335101,4.111481845
2049,7,20,2001,14,14,15,1,-8.5,13.58333333,19.5,19.25,18.08333333,16.52774548,21.04837595,20.76966144,20.13737398,5.428491685,8.04557507
2050,8,25,2001,14,3,29,26,-5.5,16.33333333,21.33333333,16.83333333,21.16666667,18.95318098,21.96821212,19.44691003,22.12725067,2.78715712,2.662007435
2051,9,14,2001,14,23,26,3,0,21.84615385,20.53846154,18.83333333,21.41666667,26.73841023,22.34275642,20.83314609,21.97107742,1.355024198,-2.66243388
2052,11,29,2001,14,20,26,6,3,23.5,16.25,19.83333333,24.5,23.35388667,19.23950703,21.30017682,22.60435477,-1.102179434,-2.794512668
2053,13,31,2001,14,15,10,-5,-2.5,17.25,17.5,18.33333333,17.33333333,20.07448468,19.88114776,18.90610887,20.30381696,3.403376738,0.759542138
2054,15,26,2001,14,0,21,21,-3.5,23,19,26.33333333,21,22.82603124,20.07003078,25.19330198,22.13799699,3.947196643,4.075735503
2055,16,10,2001,14,24,27,3,3,20.58333333,23.91666667,17.83333333,26.58333333,22.14314955,23.30378963,19.87981438,24.27424801,0.482398294,-0.991822583
2056,17,4,2001,14,12,9,-3,4,23.15384615,18.76923077,17.08333333,27.66666667,20.40734115,21.01768817,19.54020582,25.04746578,-2.604879921,-3.054470587
2057,21,24,2001,14,13,6,-7,4,28.08333333,21.75,22.07692308,20.23076923,26.92135365,21.83424638,19.84829797,23.84530184,1.278385534,-6.805483507
2058,22,30,2001,14,20,6,-14,2.5,23.25,12.91666667,14.58333333,19.66666667,23.20086971,17.15864986,17.89059382,20.63669137,-2.531152573,-6.896447413
2059,23,3,2001,14,26,21,-5,-3,19,12,19.75,17.83333333,20.63370767,16.75914713,21.14394814,19.15664009,1.673645322,1.032196171
2060,27,18,2001,14,34,21,-13,6,29.83333333,15.83333333,23.41666667,20.75,28.39345744,19.845811,23.31710035,21.371463,-0.608581824,-3.123679018
2061,28,6,2001,14,3,27,24,-3,19.83333333,17.08333333,19.5,14.33333333,21.65850386,19.3560369,20.00979761,18.4650978,3.928948446,2.168484765
2062,2,28,2002,14,10,34,24,-4,26.33333333,17.58333333,22.25,12.41666667,24.36573714,20.19707445,22.42670152,17.10301193,3.600959099,5.040241124
2063,4,17,2002,14,17,27,10,-4.5,26.25,28.16666667,25.25,20.91666667,24.09859772,25.67979573,24.45913182,21.2728398,4.888474354,8.896147545
2064,6,15,2002,14,9,27,18,-10,19.83333333,25,23.91666667,19,21.23192405,22.91813104,23.50369193,20.4215383,6.42480079,8.543643655
2065,7,5,2002,14,31,52,21,-3.5,17,27.91666667,13.16666667,18.41666667,18.73557584,24.94621557,16.8813044,20.79143486,3.755927009,4.365538953
2066,9,20,2002,14,13,19,6,1,24.58333333,22.16666667,21.25,22.41666667,23.83210894,22.26049575,21.74638088,22.14276863,1.523812108,1.064102716
2067,10,1,2002,14,20,23,3,-1,17.91666667,27.58333333,15.83333333,26.08333333,19.60946324,25.41258491,18.68980503,24.22410239,1.775236159,2.308593423
2068,12,29,2002,14,17,27,10,-2,21.41666667,17.16666667,22.91666667,23.91666667,22.73283433,20.58917852,22.89162407,23.39715882,1.470989052,0.351565928
2069,16,11,2002,14,22,26,4,-9.5,23.16666667,27.66666667,27.08333333,20.83333333,22.63512441,25.26715798,25.61822649,21.19857453,6.701103033,11.44632817
2070,18,3,2002,14,37,25,-12,2.5,28.75,25.08333333,18.66666667,20.83333333,26.038284,24.09085731,20.29886724,21.19308223,0.258073533,0.122097538
2071,19,30,2002,14,27,21,-6,-2.5,16.83333333,18.08333333,18.25,23.33333333,19.22508853,20.13737398,19.67129259,22.64113285,1.547854759,0.124884885
2072,21,24,2002,14,27,7,-20,3,29.5,21.5,21.91666667,22.08333333,27.00923067,21.86409662,22.31368259,22.12032283,-0.034298194,-1.741822335
2073,22,25,2002,14,27,20,-7,3,26.66666667,15.58333333,20.33333333,23.33333333,24.99065185,18.27740048,21.18816254,22.75647126,-1.802643439,-5.751246337
2074,26,8,2002,14,31,27,-4,4.5,23.75,21.58333333,13.83333333,17.83333333,23.96760984,21.65825432,17.18412663,20.10680886,0.035866837,-3.119125843
2075,27,14,2002,14,10,49,39,-5.5,19.58333333,20.16666667,30.83333333,26,22.50368365,20.90652919,27.06032136,24.18828326,5.710666856,5.268959806
2076,31,13,2002,14,21,20,-1,-1.5,21.83333333,20.25,21.33333333,19.25,21.86737964,21.20048666,21.67225646,20.52350338,3.1469577,3.648571968
2077,2,28,1992,15,35,7,-28,1.5,19.07692308,25.23076923,18.38461538,23.53846154,21.88454804,23.28864933,16.44902343,23.30638834,2.721071276,-3.968356564
2078,3,10,1992,15,14,24,10,3,17.76923077,16.23076923,17.46153846,22.38461538,19.28805712,19.21809587,20.67534451,21.31285886,0.681104243,1.890630913
2079,7,24,1992,15,10,27,17,-14,17.46153846,23.53846154,18.53846154,15.61538462,18.22590566,24.89438905,18.91386667,19.99998573,5.717703507,8.299487041
2080,8,30,1992,15,17,20,3,-4,24.92307692,14.76923077,19,15.38461538,23.08227471,18.97665478,25.85718397,17.2419645,0.842425278,9.174201254
2081,9,4,1992,15,17,27,10,-14,16.53846154,19.53846154,25.46153846,17.15384615,19.26151035,18.95141107,26.98761038,19.99623339,7.425521303,11.13976979
2082,11,29,1992,15,16,14,-2,-7.5,17.30769231,18.61538462,22.61538462,17.30769231,18.50056639,20.39647455,23.7858631,18.53036036,5.583881869,11.08570121
2083,12,20,1992,15,10,6,-4,-5,13,20.46153846,15.15384615,20.46153846,12.97698893,22.58794986,19.15510026,20.59160611,3.26507805,10.6161225
2084,17,14,1992,15,20,27,7,-16.5,12.46153846,23.07692308,19.84615385,15.92307692,15.00187362,21.78303337,20.86576842,18.06641154,7.866243297,12.85606375
2085,18,27,1992,15,37,14,-23,6,19.76923077,12.92307692,19.07692308,22.38461538,21.45431121,16.08192202,17.79140681,23.46800268,-0.260628742,-9.739381003
2086,19,1,1992,15,0,19,19,-5.5,20.07692308,23.61538462,16,23.76923077,19.6158114,21.79079434,15.61401034,22.91109389,0.777278878,-3.934835488
2087,21,15,1992,15,7,20,13,-6,15.92307692,15.76923077,21.92307692,18.76923077,18.87759819,19.03319864,22.18564405,21.26723113,4.465682569,4.059181748
2088,22,25,1992,15,20,17,-3,10,22.84615385,15.76923077,7.923076923,19.30769231,20.60213857,17.83085525,15.69158979,19.46013415,-4.382971981,-5.036657699
2089,23,6,1992,15,6,30,24,2.5,20.53846154,13.53846154,19.07692308,24,20.113237,19.31540538,19.88632161,21.29077031,-0.941646687,0.210948104
2090,26,16,1992,15,20,17,-3,5,28.15384615,15.30769231,24.92307692,16.84615385,25.72628799,17.55521511,21.76086691,19.61586369,1.902680629,-2.879364223
2091,3,29,1993,15,17,19,2,-9,18.25,19.83333333,24.08333333,16.41666667,19.80779813,20.75226807,23.66258055,18.96513007,6.54444241,9.51981301
2092,4,22,1993,15,10,7,-3,3.5,18.83333333,14.75,16,19.58333333,21.05496759,18.27620901,19.28380506,20.46356461,0.235080187,-1.628472831
2093,6,28,1993,15,10,13,3,3.5,16.75,13.66666667,14.16666667,24.75,19.1883022,18.16756015,17.54456185,23.68395015,-1.95469916,-5.843293654
2094,7,17,1993,15,2,7,5,-6,11.33333333,22.66666667,11.66666667,20,16.06347358,22.64567198,15.65606514,21.31821378,3.119595067,2.374709873
2095,8,16,1993,15,37,20,-17,7,21.41666667,15.5,16,18.08333333,22.69870795,18.42831972,19.45443698,19.74192801,0.041630936,-2.029960408
2096,10,1,1993,15,21,14,-7,-7.5,17.5,15.75,19.83333333,17.08333333,19.40846841,19.04106917,20.42142241,19.70205212,3.570397851,3.130635969
2097,11,24,1993,15,20,13,-7,-3,21.25,18.16666667,17.33333333,17.08333333,21.4733698,20.04137778,19.84679152,19.20225236,1.789428682,2.021954194
2098,12,19,1993,15,6,20,14,-12.5,13.58333333,22.5,18.75,12.66666667,16.79222497,22.2225262,20.36977995,17.70477677,7.974533518,11.35709793
2099,14,9,1993,15,21,27,6,-2.5,19.58333333,15.5,24.41666667,17.5,21.18128624,18.64251961,23.07600859,19.89213237,4.609277475,4.096299526
2100,20,30,1993,15,3,0,-3,3,20.5,14.91666667,15.66666667,22.75,20.58773909,18.53458564,18.64182716,22.08832217,-1.594846124,-3.589217135
2101,23,15,1993,15,21,20,-1,-3.5,20.66666667,17.5,20.66666667,17.08333333,21.35237104,19.32093265,21.70216649,19.42194456,3.277903489,3.461731328
2102,25,21,1993,15,23,27,4,-8,15.83333333,18.08333333,18.25,18.75,17.36740762,20.08794323,19.61157142,20.24817325,3.540039597,4.600141916
2103,26,2,1993,15,24,27,3,8,29.41666667,17,20.41666667,23.58333333,27.23692383,19.1334794,21.45530196,23.37471301,-2.455545612,-7.425338728
2104,27,18,1993,15,23,20,-3,-14,13.41666667,23.66666667,19.75,20.5,17.52915395,23.24576299,21.11835335,20.68182128,6.015457403,9.218675564
2105,3,8,1994,15,19,14,-5,-11,21.46153846,12.61538462,28.15384615,15.23076923,20.78579361,18.15161055,25.17838719,17.30132262,5.568557499,9.624300037
2106,6,11,1994,15,3,40,37,-4,18.30769231,18.53846154,22.07692308,19.07692308,17.55323755,18.48652417,22.13658953,19.85542861,4.334292644,6.353461078
2107,7,19,1994,15,20,27,7,-5.5,16.61538462,24.69230769,17,20.15384615,15.51448063,22.6683738,18.88874057,18.48712136,4.058340648,10.31056574
2108,9,21,1994,15,13,23,10,-6,22.07692308,23.15384615,19.53846154,21.46153846,23.20016166,21.33366841,20.25482938,21.69169329,2.297034616,-0.667480119
2109,10,20,1994,15,18,7,-11,-3,21.38461538,22.23076923,18.53846154,19.76923077,20.56859994,21.19073118,18.78494883,19.30474552,2.45231993,2.679263356
2110,12,17,1994,15,13,28,15,-6,21.07692308,21.30769231,20.69230769,21.46153846,16.96032126,22.81728046,18.42048009,20.78426431,2.649509349,5.790418495
2111,14,15,1994,15,28,45,17,-5.5,18.53846154,18.07692308,23.92307692,20.69230769,20.65425743,19.70814185,22.99826088,21.98848388,4.357675958,3.223579714
2112,16,4,1994,15,21,17,-4,-3,22.69230769,18.61538462,22.84615385,21.84615385,20.29666905,19.87470289,22.02023475,19.9212687,2.119151565,4.915104414
2113,18,2,1994,15,29,20,-9,-4,21,25.76923077,20.76923077,25.30769231,21.06187502,23.59132471,20.95819478,24.38191363,2.592458105,1.617745528
2114,22,23,1994,15,3,14,11,-5.5,20.15384615,18.84615385,19.30769231,14.38461538,20.02638183,20.52295176,20.24783752,18.18359251,4.203473026,5.649032495
2115,25,29,1994,15,16,14,-2,-3,18.92307692,19.76923077,13.76923077,22.69230769,19.22632805,20.82468905,20.46678635,20.12791357,-0.477438718,4.779798918
2116,26,24,1994,15,38,15,-23,9,31.61538462,18.53846154,23.69230769,17.53846154,29.37640634,19.96109626,22.05661472,19.49620936,0.765301244,-3.385523287
2117,27,28,1994,15,14,24,10,-2.5,18.30769231,22.30769231,14.69230769,22.23076923,17.13425459,22.91919576,16.5305304,23.09633203,1.025596486,0.656493263
2118,30,1,1994,15,15,17,2,-7.5,20.53846154,27.46153846,14.15384615,18.07692308,18.11501057,24.23147171,19.23223373,19.20905591,2.899757116,9.020014298
2119,1,24,1995,15,25,28,3,-9,16.69230769,25.84615385,18.38461538,19.76923077,17.08531156,21.89424491,22.31478488,20.64320326,5.098097856,9.767995652
2120,3,16,1995,15,11,27,16,-9.5,17.76923077,22.69230769,25.46153846,23.84615385,20.80284167,19.35659895,23.70020561,22.25755741,5.482574464,3.276930587
2121,4,27,1995,15,45,27,-18,3,20.38461538,20,18.23076923,22.84615385,21.61261716,21.85859524,19.20535247,23.06307108,0.961433342,-1.462437025
2122,6,7,1995,15,10,16,6,3,25.46153846,24.61538462,22.76923077,24.15384615,20.96070164,22.36910986,20.28825652,24.45278506,1.940169041,-0.518497972
2123,8,22,1995,15,17,20,3,8.5,27.69230769,18.30769231,20.23076923,21.61538462,26.26020506,18.81376146,20.53364063,21.33742076,-0.846210362,-5.608032752
2124,10,29,1995,15,24,17,-7,6,25.46153846,23.76923077,21.53846154,21.30769231,23.73243507,22.86572244,18.29571278,22.22745162,2.174884095,-2.651815789
2125,11,28,1995,15,10,13,3,7,25.84615385,19.92307692,15.76923077,19.76923077,24.65725616,20.266245,17.31517978,21.66406086,-1.027194181,-6.926524061
2126,14,15,1995,15,6,13,7,-3.5,23.53846154,16,24.92307692,21.61538462,21.9122925,19.13699012,24.59705926,21.76844952,2.074264768,3.652085416
2127,18,2,1995,15,14,19,5,5,20.76923077,22.69230769,22.92307692,22.07692308,21.98953745,23.961801,21.65729817,23.24643305,3.909288259,3.302386181
2128,20,17,1995,15,28,31,3,-7,15.30769231,24.46153846,17.61538462,22.92307692,17.59126119,22.60995377,21.10973186,21.88776294,3.753509014,7.067958771
2129,23,21,1995,15,29,10,-19,-1,24.46153846,20.46153846,23.07692308,17.53846154,22.10140723,19.25314837,21.2537196,20.33558117,3.627291589,1.025505992
2130,25,9,1995,15,31,27,-4,-7,21.92307692,23.30769231,24.07692308,20.46153846,20.38079438,22.27248216,22.98143582,22.92823572,4.744122212,5.122364597
2131,30,19,1995,15,13,20,7,-3,19.84615385,23,17.92307692,21.46153846,20.8013095,24.18337063,18.88447855,21.21529308,2.353566293,3.558821229
2132,2,18,1996,15,31,15,-16,-2,18,30.23076923,14.15384615,22.38461538,21.58334053,25.29548367,19.00662752,22.51520225,3.06369185,2.624728779
2133,3,7,1996,15,14,21,7,-3,24.61538462,28.38461538,23,24.46153846,21.27884571,24.8054377,22.71245777,23.83498289,3.293899733,5.554623975
2134,4,25,1996,15,18,26,8,4.5,20.53846154,16.53846154,19.23076923,24.38461538,21.98254559,20.16560869,21.99664081,23.62646184,-0.171154093,-0.760695647
2135,5,26,1996,15,30,24,-6,-10,22.46153846,12.61538462,25,15.23076923,20.61197178,18.55995359,26.81247937,17.95920862,3.821211804,11.53458204
2136,8,1,1996,15,10,6,-4,9.5,19.53846154,15.46153846,19.07692308,25.53846154,24.41242953,18.78894328,19.11281461,25.30239119,-0.587787372,-10.21305439
2137,9,11,1996,15,6,41,35,-10,27,15.30769231,26.61538462,14.69230769,25.20788681,19.9599019,25.60447351,19.04036243,3.829889142,5.7283703
2138,13,32,1996,15,23,17,-6,-6.5,20.23076923,22.15384615,22.38461538,19.53846154,19.4700685,23.70449706,21.78064481,21.7644409,4.619938271,7.381074168
2139,14,21,1996,15,7,26,19,-2.5,20.15384615,17.69230769,21.07692308,18,22.12129663,18.43867937,22.08480516,20.6112213,3.371886098,0.866248982
2140,16,10,1996,15,24,22,-2,-2,18.69230769,18.84615385,20.23076923,22.23076923,23.40916579,22.11095246,24.65901132,22.18890305,2.349026083,4.949253309
2141,19,15,1996,15,17,7,-10,-7,15.38461538,19.23076923,21.92307692,20.46153846,18.45304404,21.22527113,23.95826427,21.47634936,5.028104091,8.818687062
2142,20,17,1996,15,10,34,24,-13,17,28.30769231,27.30769231,20.69230769,17.11612035,25.41360273,22.27358541,22.57831272,9.265154023,11.20281095
2143,22,12,1996,15,10,37,27,4.5,23.30769231,20.38461538,17.84615385,21.07692308,21.80861226,21.58542846,20.53659347,21.32965979,0.469377666,1.746813697
2144,24,23,1996,15,3,16,13,-10.5,21.30769231,24.84615385,23,16.23076923,21.28606056,22.8131872,24.58176636,19.87598188,6.429264187,10.37413608
2145,27,6,1996,15,9,35,26,-6.5,18.92307692,25.69230769,15.53846154,19.07692308,20.16098235,25.26571879,21.78808266,21.62491511,3.242671288,8.54160518
2146,30,28,1996,15,10,24,14,3,22.38461538,19.30769231,11.76923077,18.69230769,22.4896929,20.88933479,15.65771667,20.92259574,-1.317691846,-5.36348096
2147,2,24,1997,15,14,3,-11,2,20,24,19.46153846,26.46153846,20.49441931,25.6464294,20.35993029,24.58327089,1.475432093,3.382881549
2148,4,6,1997,15,3,20,17,1,16.69230769,22.76923077,16.53846154,29,19.79258608,20.79014911,18.58469172,23.86474777,0.144307817,-2.528916292
2149,5,8,1997,15,23,13,-10,-7,16.46153846,18.46153846,20,18.46153846,21.26814931,18.18726023,19.75314177,18.91320341,4.28904833,0.458724127
2150,9,23,1997,15,24,35,11,-1.5,30.23076923,16.53846154,23.61538462,18.92307692,26.30488608,18.80446522,22.74184588,19.23421499,0.181484168,-0.430089862
2151,10,15,1997,15,30,33,3,-3,24.76923077,19.23076923,22.61538462,18.61538462,21.74546252,21.86047141,22.27107855,20.66870324,2.585691225,5.062674478
2152,11,28,1997,15,17,6,-11,3.5,26.38461538,18.84615385,20.15384615,15.38461538,27.20895458,18.14095069,17.70586081,18.80727948,1.960222623,-7.900499755
2153,12,20,1997,15,22,14,-8,-6,17.07692308,26.76923077,22.53846154,19.38461538,19.84721179,23.73861147,20.31349412,23.86551421,7.177578769,2.754092932
2154,16,26,1997,15,17,28,11,-8.5,21.92307692,22.23076923,23.38461538,14.84615385,20.73531842,21.71250284,24.41078587,17.80134664,6.135260643,11.92995773
2155,17,13,1997,15,26,20,-6,-4,23.69230769,17.92307692,25.69230769,20.69230769,25.15064274,20.15315728,22.77254318,21.62551229,3.222688932,-0.588258913
2156,19,22,1997,15,31,21,-10,-4.5,17.38461538,17.46153846,19,22,17.5252701,19.62797418,21.92519003,22.22122592,1.977290824,4.589286503
2157,21,14,1997,15,0,30,30,-9,22.61538462,26.69230769,22.38461538,16.30769231,22.30330801,22.78146152,20.84599052,19.29050258,6.174294598,5.29556498
2158,25,3,1997,15,24,31,7,-1.5,21.61538462,23.15384615,20,22,21.25241043,23.42075505,22.49264574,24.48979836,2.475582644,3.062831821
2159,27,18,1997,15,34,27,-7,-2.5,17.30769231,23.15384615,13.07692308,19.84615385,19.46745015,24.16938396,15.77253928,21.41886742,1.763604133,0.685413111
2160,29,7,1997,15,14,41,27,2.5,21.84615385,18.61538462,20.53846154,27.15384615,22.22628604,20.5325889,22.69159368,24.66778808,-0.474413253,-0.937604248
2161,30,1,1997,15,38,28,-10,-2,18.76923077,15.30769231,16.61538462,22.15384615,21.88596871,19.21127299,19.15640944,23.54569699,-0.229323987,-5.18310529
2162,1,22,1998,15,20,17,-3,3,20.76923077,25.46153846,9.615384615,22.38461538,19.89462265,24.29986979,17.53696996,23.05965964,-1.267998476,0.731940095
2163,2,18,1998,15,27,17,-10,4,27.15384615,18.38461538,18.30769231,20.61538462,23.06391748,21.40428357,17.64992593,21.41699124,-1.118253143,-3.432680686
2164,6,11,1998,15,20,26,6,-13.5,16.84615385,24.84615385,25.84615385,20.30769231,18.03537025,25.03638819,25.9464345,20.28799264,7.847094709,17.19594194
2165,7,12,1998,15,26,39,13,-4,16.69230769,27.23076923,17.61538462,28,20.95284658,25.51150941,19.88501244,25.69111904,2.221472282,0.901995023
2166,8,14,1998,15,17,20,3,-2,25.23076923,18.38461538,20.69230769,22.61538462,21.95282299,20.33805452,22.83591591,19.96476398,-0.085048256,4.762014655
2167,9,19,1998,15,16,20,4,12.5,33.53846154,18.23076923,16.84615385,21.23076923,29.93960004,19.67146946,19.45346643,20.22675835,-4.336833844,-8.3878826
2168,10,26,1998,15,13,35,22,-10,20.46153846,23.07692308,29.61538462,20.92307692,22.89338296,21.80571909,25.59867933,20.11861734,7.477136497,8.720175751
2169,16,3,1998,15,38,28,-10,10,34,18.61538462,16.84615385,20.23076923,26.27942549,21.44001787,20.06582614,21.69015802,-4.040983026,-3.820164923
2170,17,27,1998,15,18,32,14,7,21.92307692,18.84615385,17,23.23076923,23.02360997,19.93312292,19.24326461,23.06213299,-0.596499141,-4.859787692
2171,20,15,1998,15,21,16,-5,-3,26.69230769,17.69230769,19.84615385,14.23076923,23.82344076,19.48222269,21.41366921,19.17306533,1.800846707,1.127240888
2172,21,4,1998,15,21,44,23,-7,17.38461538,20.84615385,23.15384615,20.15384615,20.1680857,23.58518364,19.73052252,22.16220871,5.404855169,3.513411535
2173,23,28,1998,15,3,16,13,-2.5,17.92307692,18.53846154,19,20.92307692,21.88181819,20.23332495,19.86250469,20.07324589,2.466375074,0.834743845
2174,24,25,1998,15,17,38,21,-7,15.46153846,20.84615385,22,18.61538462,17.70335396,23.72129799,22.91850907,21.50807505,6.142524939,10.87305085
2175,29,13,1998,15,16,13,-3,-3.5,21.23076923,19.30769231,26.76923077,20.69230769,21.64899713,20.57173465,25.32981278,21.23985498,4.975614633,6.984498135
2176,30,5,1998,15,28,25,-3,-3,20.30769231,27.46153846,20.30769231,27.15384615,21.16981727,22.96107114,19.17159084,23.42007324,2.458112855,-0.305146924
2177,2,29,1999,15,17,30,13,-10,15.15384615,23.61538462,21.07692308,19.76923077,23.28047095,21.60930854,21.5046749,20.9608034,6.213651092,1.976289463
2178,4,1,1999,15,31,21,-10,3,18.84615385,14.76923077,14.30769231,20.38461538,23.07004614,19.49842644,19.24763812,22.49285743,-0.79211875,-4.704197853
2179,10,6,1999,15,10,28,18,3,22.15384615,19.53846154,17.38461538,21.30769231,21.06460487,22.19546966,18.62107169,22.59042321,0.366219276,-0.753600009
2180,11,16,1999,15,20,24,4,-5,21.38461538,20.30769231,24.38461538,21.61538462,24.11384037,21.12736444,29.81266035,21.06519206,3.824521579,11.02403868
2181,17,22,1999,15,9,24,15,3.5,20,18.76923077,15,22.64285714,21.39684415,20.81351665,15.95282453,20.29068074,-0.589845117,-3.263243925
2182,18,3,1999,15,8,31,23,-8,16,25.69230769,20.61538462,19.15384615,19.12702132,23.92726105,19.39577638,21.08480725,6.504320448,5.729923693
2183,19,27,1999,15,10,31,21,-10.5,19.53846154,20.53846154,33.07692308,14,19.64246967,20.98161295,23.76978974,20.24893152,11.08266341,8.573798768
2184,20,8,1999,15,22,21,-1,-5.5,17.61538462,19.07692308,21.61538462,15.76923077,23.20464666,19.49245702,23.31509577,18.5341127,5.709426801,4.892170298
2185,23,14,1999,15,19,35,16,-8.5,17.84615385,16.76923077,23.30769231,18.38461538,18.34499029,19.52077126,22.09867739,21.44965502,4.792979442,4.782755304
2186,24,15,1999,15,9,12,3,-7.5,17.30769231,21.38461538,21,20.61538462,17.46922372,22.02762963,21.19079285,20.01047633,4.473675954,8.845881144
2187,25,9,1999,15,30,36,6,-1.5,21.23076923,17.61538462,19.61538462,20.69230769,22.90594601,19.9769591,26.56339072,21.03568346,1.360913372,6.908663936
2188,26,5,1999,15,24,41,17,-7.5,17.07692308,27.07692308,24.23076923,24.15384615,25.06838407,23.71063813,22.67454562,24.61158513,6.311051061,-0.292519446
2189,28,21,1999,15,0,45,45,1,17,13.38461538,21.84615385,20.61538462,19.72670649,18.14973438,20.38920691,22.07487725,2.717581417,-0.928762273
2190,30,12,1999,15,21,24,3,-6.5,28.84615385,24.84615385,28,19.46153846,23.55566039,25.03638819,23.00360908,23.66569222,4.742534142,4.126219501
2191,1,13,2000,15,10,44,34,-16.5,14.61538462,28.15384615,21.84615385,20.92307692,16.76454914,25.31416078,23.86998843,19.02970257,7.606694522,17.57753816
2192,4,12,2000,15,20,44,24,-6,18.69230769,20.76923077,25.69230769,21.76923077,20.44405561,19.24786076,25.93103011,21.95863437,5.44937904,6.680883221
2193,5,14,2000,15,14,15,1,-2,19.76923077,17,23.61538462,23.38461538,24.03266789,21.37136352,24.22440098,22.27683169,2.51763989,2.89378173
